0.000000000000000000e+00	0.000000000000000000e+00	2.167695319937305141e-06
1.000000000000000000e+00	1.000000000000000000e+03	2.180510416918879368e+00
2.000000000000000000e+00	2.000000000000000000e+03	3.539854238701107381e+00
3.000000000000000000e+00	3.000000000000000000e+03	4.458278939413069963e+00
4.000000000000000000e+00	4.000000000000000000e+03	5.337663203929109201e+00
5.000000000000000000e+00	5.000000000000000000e+03	6.187583028582329447e+00
6.000000000000000000e+00	6.000000000000000000e+03	6.998104604093349224e+00
7.000000000000000000e+00	7.000000000000000000e+03	7.708206210288553351e+00
8.000000000000000000e+00	8.000000000000000000e+03	8.263348349213616828e+00
9.000000000000000000e+00	9.000000000000000000e+03	8.593476492349314100e+00
1.000000000000000000e+01	1.000000000000000000e+04	8.941368365207688740e+00
1.100000000000000000e+01	1.100000000000000000e+04	9.232985259791441024e+00
1.200000000000000000e+01	1.200000000000000000e+04	9.615407540125673336e+00
1.300000000000000000e+01	1.300000000000000000e+04	1.001659884858761096e+01
1.400000000000000000e+01	1.400000000000000000e+04	1.034088744077084954e+01
1.500000000000000000e+01	1.500000000000000000e+04	1.046807705409129596e+01
1.600000000000000000e+01	1.600000000000000000e+04	1.097341289715503976e+01
1.700000000000000000e+01	1.700000000000000000e+04	1.138642017712570720e+01
1.800000000000000000e+01	1.800000000000000000e+04	1.158139476517242628e+01
1.900000000000000000e+01	1.900000000000000000e+04	1.185081707398808604e+01
2.000000000000000000e+01	2.000000000000000000e+04	1.186524472634022231e+01
2.100000000000000000e+01	2.100000000000000000e+04	1.209392039665620011e+01
2.200000000000000000e+01	2.200000000000000000e+04	1.231660532115630602e+01
2.300000000000000000e+01	2.300000000000000000e+04	1.257853221644280062e+01
2.400000000000000000e+01	2.400000000000000000e+04	1.296102400579471059e+01
2.500000000000000000e+01	2.500000000000000000e+04	1.311148082232553591e+01
2.600000000000000000e+01	2.600000000000000000e+04	1.317331429984710844e+01
2.700000000000000000e+01	2.700000000000000000e+04	1.335792026804965360e+01
2.800000000000000000e+01	2.800000000000000000e+04	1.339874485593311881e+01
2.900000000000000000e+01	2.900000000000000000e+04	1.342958001507033039e+01
3.000000000000000000e+01	3.000000000000000000e+04	1.335651883492950809e+01
3.100000000000000000e+01	3.100000000000000000e+04	1.369986590791744518e+01
3.200000000000000000e+01	3.200000000000000000e+04	1.393586354885866818e+01
3.300000000000000000e+01	3.300000000000000000e+04	1.422381400985625000e+01
3.400000000000000000e+01	3.400000000000000000e+04	1.433107490425985731e+01
3.500000000000000000e+01	3.500000000000000000e+04	1.434469793196806719e+01
3.600000000000000000e+01	3.600000000000000000e+04	1.455330601812687696e+01
3.700000000000000000e+01	3.700000000000000000e+04	1.468553590518718366e+01
3.800000000000000000e+01	3.800000000000000000e+04	1.450341422011741521e+01
3.900000000000000000e+01	3.900000000000000000e+04	1.488840515297940392e+01
4.000000000000000000e+01	4.000000000000000000e+04	1.492580906018848097e+01
4.100000000000000000e+01	4.100000000000000000e+04	1.497482617268188143e+01
4.200000000000000000e+01	4.200000000000000000e+04	1.534745884912365277e+01
4.300000000000000000e+01	4.300000000000000000e+04	1.575381881730310774e+01
4.400000000000000000e+01	4.400000000000000000e+04	1.599613978249735524e+01
4.500000000000000000e+01	4.500000000000000000e+04	1.626141180656615148e+01
4.600000000000000000e+01	4.600000000000000000e+04	1.640559755527206676e+01
4.700000000000000000e+01	4.700000000000000000e+04	1.659577533016989648e+01
4.800000000000000000e+01	4.800000000000000000e+04	1.673552122669370945e+01
4.900000000000000000e+01	4.900000000000000000e+04	1.705224767872603309e+01
5.000000000000000000e+01	5.000000000000000000e+04	1.709569013836449614e+01
5.100000000000000000e+01	5.100000000000000000e+04	1.717037076805690532e+01
5.200000000000000000e+01	5.200000000000000000e+04	1.752349153631679712e+01
5.300000000000000000e+01	5.300000000000000000e+04	1.765812771938519177e+01
5.400000000000000000e+01	5.400000000000000000e+04	1.775390415056439863e+01
5.500000000000000000e+01	5.500000000000000000e+04	1.812677636039104456e+01
5.600000000000000000e+01	5.600000000000000000e+04	1.834235557518070792e+01
5.700000000000000000e+01	5.700000000000000000e+04	1.823891837668609739e+01
5.800000000000000000e+01	5.800000000000000000e+04	1.819874249201515326e+01
5.900000000000000000e+01	5.900000000000000000e+04	1.828916289450620170e+01
6.000000000000000000e+01	6.000000000000000000e+04	1.847962093520692051e+01
6.100000000000000000e+01	6.100000000000000000e+04	1.849282609564683000e+01
6.200000000000000000e+01	6.200000000000000000e+04	1.845468778469509985e+01
6.300000000000000000e+01	6.300000000000000000e+04	1.855336152012026218e+01
6.400000000000000000e+01	6.400000000000000000e+04	1.865063662133563938e+01
6.500000000000000000e+01	6.500000000000000000e+04	1.875088082528242595e+01
6.600000000000000000e+01	6.600000000000000000e+04	1.898004407535821159e+01
6.700000000000000000e+01	6.700000000000000000e+04	1.905724530113696602e+01
6.800000000000000000e+01	6.800000000000000000e+04	1.918237294237273716e+01
6.900000000000000000e+01	6.900000000000000000e+04	1.903626576639947032e+01
7.000000000000000000e+01	7.000000000000000000e+04	1.925758777897868868e+01
7.100000000000000000e+01	7.100000000000000000e+04	1.944352457576118454e+01
7.200000000000000000e+01	7.200000000000000000e+04	1.967310714844886732e+01
7.300000000000000000e+01	7.300000000000000000e+04	1.978923379510449365e+01
7.400000000000000000e+01	7.400000000000000000e+04	1.989543487802961508e+01
7.500000000000000000e+01	7.500000000000000000e+04	1.973511286036455203e+01
7.600000000000000000e+01	7.600000000000000000e+04	2.010109809595629571e+01
7.700000000000000000e+01	7.700000000000000000e+04	2.032666567684287173e+01
7.800000000000000000e+01	7.800000000000000000e+04	2.042034140195708147e+01
7.900000000000000000e+01	7.900000000000000000e+04	2.062581124589659609e+01
8.000000000000000000e+01	8.000000000000000000e+04	2.068284074628767755e+01
8.100000000000000000e+01	8.100000000000000000e+04	2.085091978650699573e+01
8.200000000000000000e+01	8.200000000000000000e+04	2.083026955036480743e+01
8.300000000000000000e+01	8.300000000000000000e+04	2.096208890833186445e+01
8.400000000000000000e+01	8.400000000000000000e+04	2.117768785412543053e+01
8.500000000000000000e+01	8.500000000000000000e+04	2.122297127891889090e+01
8.600000000000000000e+01	8.600000000000000000e+04	2.126340009836885869e+01
8.700000000000000000e+01	8.700000000000000000e+04	2.117213810203083568e+01
8.800000000000000000e+01	8.800000000000000000e+04	2.116724971911745001e+01
8.900000000000000000e+01	8.900000000000000000e+04	2.133581545448742034e+01
9.000000000000000000e+01	9.000000000000000000e+04	2.132253650115602994e+01
9.100000000000000000e+01	9.100000000000000000e+04	2.148958422857614181e+01
9.200000000000000000e+01	9.200000000000000000e+04	2.185723199826394492e+01
9.300000000000000000e+01	9.300000000000000000e+04	2.202648597062252733e+01
9.400000000000000000e+01	9.400000000000000000e+04	2.209660468110561737e+01
9.500000000000000000e+01	9.500000000000000000e+04	2.215946721208859316e+01
9.600000000000000000e+01	9.600000000000000000e+04	2.238256088234033570e+01
9.700000000000000000e+01	9.700000000000000000e+04	2.238818921727557054e+01
9.800000000000000000e+01	9.800000000000000000e+04	2.238418092576162266e+01
9.900000000000000000e+01	9.900000000000000000e+04	2.234801693889177088e+01
1.000000000000000000e+02	1.000000000000000000e+05	2.255797947294153971e+01
1.010000000000000000e+02	1.010000000000000000e+05	2.270546327436628431e+01
1.020000000000000000e+02	1.020000000000000000e+05	2.297321961839427473e+01
1.030000000000000000e+02	1.030000000000000000e+05	2.314847224424129735e+01
1.040000000000000000e+02	1.040000000000000000e+05	2.334600961297605792e+01
1.050000000000000000e+02	1.050000000000000000e+05	2.355573264880831275e+01
1.060000000000000000e+02	1.060000000000000000e+05	2.372109549928283556e+01
1.070000000000000000e+02	1.070000000000000000e+05	2.413220544008921564e+01
1.080000000000000000e+02	1.080000000000000000e+05	2.445185430508551860e+01
1.090000000000000000e+02	1.090000000000000000e+05	2.474582706528870446e+01
1.100000000000000000e+02	1.100000000000000000e+05	2.497828401853266200e+01
1.110000000000000000e+02	1.110000000000000000e+05	2.532441944619651863e+01
1.120000000000000000e+02	1.120000000000000000e+05	2.556510508178820018e+01
