0.000000000000000000e+00	0.000000000000000000e+00	2.033375868691313570e-06
1.000000000000000000e+00	1.000000000000000000e+03	1.824784611550247293e+00
2.000000000000000000e+00	2.000000000000000000e+03	2.542629543878488274e+00
3.000000000000000000e+00	3.000000000000000000e+03	3.433035195601008560e+00
4.000000000000000000e+00	4.000000000000000000e+03	3.926598313829830822e+00
5.000000000000000000e+00	5.000000000000000000e+03	4.454685761921071574e+00
6.000000000000000000e+00	6.000000000000000000e+03	5.039060902874036074e+00
7.000000000000000000e+00	7.000000000000000000e+03	5.616472787841656711e+00
8.000000000000000000e+00	8.000000000000000000e+03	5.869088778766373693e+00
9.000000000000000000e+00	9.000000000000000000e+03	6.401276301749212472e+00
1.000000000000000000e+01	1.000000000000000000e+04	7.243073987828669402e+00
1.100000000000000000e+01	1.100000000000000000e+04	7.766456112026865810e+00
1.200000000000000000e+01	1.200000000000000000e+04	8.012418982011677571e+00
1.300000000000000000e+01	1.300000000000000000e+04	8.202099603309697784e+00
1.400000000000000000e+01	1.400000000000000000e+04	8.536854024867263746e+00
1.500000000000000000e+01	1.500000000000000000e+04	8.726013433574015821e+00
1.600000000000000000e+01	1.600000000000000000e+04	9.187940177545039333e+00
1.700000000000000000e+01	1.700000000000000000e+04	9.482952045359731130e+00
1.800000000000000000e+01	1.800000000000000000e+04	1.007564656662669655e+01
1.900000000000000000e+01	1.900000000000000000e+04	1.040832971973050292e+01
2.000000000000000000e+01	2.000000000000000000e+04	1.086763272328627927e+01
2.100000000000000000e+01	2.100000000000000000e+04	1.124732393694087840e+01
2.200000000000000000e+01	2.200000000000000000e+04	1.168375587591108200e+01
2.300000000000000000e+01	2.300000000000000000e+04	1.198745450884674923e+01
2.400000000000000000e+01	2.400000000000000000e+04	1.232582650199808860e+01
2.500000000000000000e+01	2.500000000000000000e+04	1.246794011418536385e+01
2.600000000000000000e+01	2.600000000000000000e+04	1.262303585059383160e+01
2.700000000000000000e+01	2.700000000000000000e+04	1.300088559095541640e+01
2.800000000000000000e+01	2.800000000000000000e+04	1.319402840137126454e+01
2.900000000000000000e+01	2.900000000000000000e+04	1.340160335047134232e+01
3.000000000000000000e+01	3.000000000000000000e+04	1.371154891014536226e+01
3.100000000000000000e+01	3.100000000000000000e+04	1.406568704139249171e+01
3.200000000000000000e+01	3.200000000000000000e+04	1.432700798781405993e+01
3.300000000000000000e+01	3.300000000000000000e+04	1.491732034619751168e+01
3.400000000000000000e+01	3.400000000000000000e+04	1.516506454193803499e+01
3.500000000000000000e+01	3.500000000000000000e+04	1.554284509466301678e+01
3.600000000000000000e+01	3.600000000000000000e+04	1.583429714305104952e+01
3.700000000000000000e+01	3.700000000000000000e+04	1.623770340258786149e+01
3.800000000000000000e+01	3.800000000000000000e+04	1.678469953620400190e+01
3.900000000000000000e+01	3.900000000000000000e+04	1.688993670098661326e+01
4.000000000000000000e+01	4.000000000000000000e+04	1.712916600266489198e+01
4.100000000000000000e+01	4.100000000000000000e+04	1.723701185595704999e+01
4.200000000000000000e+01	4.200000000000000000e+04	1.724971805230749666e+01
4.300000000000000000e+01	4.300000000000000000e+04	1.742836911639549413e+01
4.400000000000000000e+01	4.400000000000000000e+04	1.741543311410432437e+01
4.500000000000000000e+01	4.500000000000000000e+04	1.745564782881721300e+01
4.600000000000000000e+01	4.600000000000000000e+04	1.783236132731538603e+01
4.700000000000000000e+01	4.700000000000000000e+04	1.808409328354841250e+01
4.800000000000000000e+01	4.800000000000000000e+04	1.844430924811532435e+01
4.900000000000000000e+01	4.900000000000000000e+04	1.870254558012441137e+01
5.000000000000000000e+01	5.000000000000000000e+04	1.903497366714501737e+01
5.100000000000000000e+01	5.100000000000000000e+04	1.955191401045849631e+01
5.200000000000000000e+01	5.200000000000000000e+04	1.977052930045883272e+01
5.300000000000000000e+01	5.300000000000000000e+04	1.990231570220460355e+01
5.400000000000000000e+01	5.400000000000000000e+04	2.024562071638560568e+01
5.500000000000000000e+01	5.500000000000000000e+04	2.045288300925636449e+01
5.600000000000000000e+01	5.600000000000000000e+04	2.040827524251234237e+01
5.700000000000000000e+01	5.700000000000000000e+04	2.060583734764853503e+01
5.800000000000000000e+01	5.800000000000000000e+04	2.099237456629014886e+01
5.900000000000000000e+01	5.900000000000000000e+04	2.113284246052078075e+01
6.000000000000000000e+01	6.000000000000000000e+04	2.127112427900756941e+01
6.100000000000000000e+01	6.100000000000000000e+04	2.141735982865021626e+01
6.200000000000000000e+01	6.200000000000000000e+04	2.152143035933141846e+01
