0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+03	1.643487098777257183e+00
2.000000000000000000e+00	2.000000000000000000e+03	2.151473406131461985e+00
3.000000000000000000e+00	3.000000000000000000e+03	2.728075880815681753e+00
4.000000000000000000e+00	4.000000000000000000e+03	3.467509924906025720e+00
5.000000000000000000e+00	5.000000000000000000e+03	3.859422013403206897e+00
6.000000000000000000e+00	6.000000000000000000e+03	4.840222117134448609e+00
7.000000000000000000e+00	7.000000000000000000e+03	5.450315448047977185e+00
8.000000000000000000e+00	8.000000000000000000e+03	5.514165087433794632e+00
9.000000000000000000e+00	9.000000000000000000e+03	5.789767127128724766e+00
1.000000000000000000e+01	1.000000000000000000e+04	6.332894569659592854e+00
1.100000000000000000e+01	1.100000000000000000e+04	6.746787965803966003e+00
1.200000000000000000e+01	1.200000000000000000e+04	6.970407100321731164e+00
1.300000000000000000e+01	1.300000000000000000e+04	7.741978486469152543e+00
1.400000000000000000e+01	1.400000000000000000e+04	8.317897385768761254e+00
1.500000000000000000e+01	1.500000000000000000e+04	8.846922773233686144e+00
1.600000000000000000e+01	1.600000000000000000e+04	8.684383136742079401e+00
1.700000000000000000e+01	1.700000000000000000e+04	9.164842358393903154e+00
1.800000000000000000e+01	1.800000000000000000e+04	8.898721605465015116e+00
1.900000000000000000e+01	1.900000000000000000e+04	9.169364375550175694e+00
2.000000000000000000e+01	2.000000000000000000e+04	9.441335468280701804e+00
2.100000000000000000e+01	2.100000000000000000e+04	9.450220380017652744e+00
2.200000000000000000e+01	2.200000000000000000e+04	9.317803105197871361e+00
2.300000000000000000e+01	2.300000000000000000e+04	9.869591924306238440e+00
2.400000000000000000e+01	2.400000000000000000e+04	1.052012465070084879e+01
2.500000000000000000e+01	2.500000000000000000e+04	1.092742418525449288e+01
2.600000000000000000e+01	2.600000000000000000e+04	1.112205056531750991e+01
2.700000000000000000e+01	2.700000000000000000e+04	1.153002233414971123e+01
2.800000000000000000e+01	2.800000000000000000e+04	1.182302788806744331e+01
2.900000000000000000e+01	2.900000000000000000e+04	1.175624908712700822e+01
3.000000000000000000e+01	3.000000000000000000e+04	1.212662114637706523e+01
3.100000000000000000e+01	3.100000000000000000e+04	1.213288051273944923e+01
3.200000000000000000e+01	3.200000000000000000e+04	1.215416649385433168e+01
3.300000000000000000e+01	3.300000000000000000e+04	1.268883511415703680e+01
3.400000000000000000e+01	3.400000000000000000e+04	1.312001217010822351e+01
3.500000000000000000e+01	3.500000000000000000e+04	1.294126474625402601e+01
3.600000000000000000e+01	3.600000000000000000e+04	1.316878082340672940e+01
3.700000000000000000e+01	3.700000000000000000e+04	1.334091140059253888e+01
3.800000000000000000e+01	3.800000000000000000e+04	1.398716793929377644e+01
3.900000000000000000e+01	3.900000000000000000e+04	1.464164991542104310e+01
4.000000000000000000e+01	4.000000000000000000e+04	1.456218907731295786e+01
4.100000000000000000e+01	4.100000000000000000e+04	1.495795873566967060e+01
4.200000000000000000e+01	4.200000000000000000e+04	1.506432876742033855e+01
4.300000000000000000e+01	4.300000000000000000e+04	1.531828258508390128e+01
4.400000000000000000e+01	4.400000000000000000e+04	1.556180497975971377e+01
4.500000000000000000e+01	4.500000000000000000e+04	1.561878582137733318e+01
4.600000000000000000e+01	4.600000000000000000e+04	1.605313771574270376e+01
4.700000000000000000e+01	4.700000000000000000e+04	1.612490527902834714e+01
4.800000000000000000e+01	4.800000000000000000e+04	1.685707484970772896e+01
4.900000000000000000e+01	4.900000000000000000e+04	1.634006997669548866e+01
5.000000000000000000e+01	5.000000000000000000e+04	1.613141204876709978e+01
5.100000000000000000e+01	5.100000000000000000e+04	1.622393682993405051e+01
5.200000000000000000e+01	5.200000000000000000e+04	1.646660433252191780e+01
5.300000000000000000e+01	5.300000000000000000e+04	1.597272394451314348e+01
5.400000000000000000e+01	5.400000000000000000e+04	1.605946292982671153e+01
5.500000000000000000e+01	5.500000000000000000e+04	1.669029325792785912e+01
5.600000000000000000e+01	5.600000000000000000e+04	1.678711687339991343e+01
5.700000000000000000e+01	5.700000000000000000e+04	1.653201163203558366e+01
5.800000000000000000e+01	5.800000000000000000e+04	1.704937160695791221e+01
5.900000000000000000e+01	5.900000000000000000e+04	1.747868474547787798e+01
6.000000000000000000e+01	6.000000000000000000e+04	1.780933581375247243e+01
6.100000000000000000e+01	6.100000000000000000e+04	1.827619409601452105e+01
6.200000000000000000e+01	6.200000000000000000e+04	1.875465034040653123e+01
6.300000000000000000e+01	6.300000000000000000e+04	1.872306695104248320e+01
6.400000000000000000e+01	6.400000000000000000e+04	1.918143480688645042e+01
6.500000000000000000e+01	6.500000000000000000e+04	1.923171615463884265e+01
6.600000000000000000e+01	6.600000000000000000e+04	1.924246212388590038e+01
