bb40nuc1bl20bn5d30tot100V2

101 atoms
100 bonds
105 angles

1 atom types
1 bond types
1 angle types

-1000 1000 xlo xhi
-1000 1000 ylo yhi
-1000 1000 zlo zhi

Masses

1 1

Atoms

1	1	1	0.0	0.0	0.0	0	0	0
2	1	1	0.0	0.0	1.0	0	0	0
3	1	1	0.0	-0.49999999999999994	1.8660254037844388	0	0	0
4	1	1	0.0	0.0	2.7320508075688776	0	0	0
5	1	1	0.0	-0.49999999999999994	3.5980762113533165	0	0	0
6	1	1	0.0	0.0	4.464101615137755	0	0	0
7	1	1	0.0	-0.49999999999999994	5.330127018922194	0	0	0
8	1	1	0.0	0.0	6.196152422706632	0	0	0
9	1	1	0.0	-0.49999999999999994	7.06217782649107	0	0	0
10	1	1	0.0	0.0	7.928203230275509	0	0	0
11	1	1	0.0	-0.49999999999999994	8.794228634059948	0	0	0
12	1	1	0.0	0.0	9.660254037844387	0	0	0
13	1	1	0.0	-0.49999999999999994	10.526279441628827	0	0	0
14	1	1	0.0	0.0	11.392304845413266	0	0	0
15	1	1	0.0	-0.49999999999999994	12.258330249197705	0	0	0
16	1	1	0.0	0.0	13.124355652982144	0	0	0
17	1	1	0.0	-0.49999999999999994	13.990381056766584	0	0	0
18	1	1	0.0	0.0	14.856406460551023	0	0	0
19	1	1	0.0	-0.49999999999999994	15.722431864335462	0	0	0
20	1	1	0.0	0.0	16.5884572681199	0	0	0
21	1	1	0.0	-0.49999999999999994	17.454482671904337	0	0	0
22	1	1	0.8376143472543506	-0.559470070710006	17.997497879760814	0	0	0
23	1	1	1.675228694508702	-0.882480266637967	18.43802780905081	0	0	0
24	1	1	2.5128430417630536	-0.6624752547094503	18.93802780905081	0	0	0
25	1	1	3.350457389017405	-0.9854854506374113	19.378557738340803	0	0	0
26	1	1	4.188071736271756	-0.7654804387088947	19.878557738340803	0	0	0
27	1	1	5.025686083526108	-1.0884906346368557	20.319087667630797	0	0	0
28	1	1	5.86330043078046	-0.8684856227083391	20.819087667630797	0	0	0
29	1	1	6.700914778034812	-1.1914958186363	21.25961759692079	0	0	0
30	1	1	7.5385291252891635	-0.9714908067077834	21.75961759692079	0	0	0
31	1	1	8.376143472543514	-1.2945010026357444	22.200147526210785	0	0	0
32	1	1	9.213757819797866	-1.0744959907072278	22.700147526210785	0	0	0
33	1	1	10.051372167052218	-1.3975061866351888	23.14067745550078	0	0	0
34	1	1	10.88898651430657	-1.1775011747066721	23.64067745550078	0	0	0
35	1	1	11.726600861560922	-1.5005113706346331	24.081207384790773	0	0	0
36	1	1	12.564215208815273	-1.2805063587061165	24.581207384790773	0	0	0
37	1	1	13.401829556069625	-1.6035165546340775	25.021737314080767	0	0	0
38	1	1	14.239443903323977	-1.3835115427055609	25.521737314080767	0	0	0
39	1	1	15.077058250578329	-1.7065217386335219	25.96226724337076	0	0	0
40	1	1	15.91467259783268	-1.4865167267050052	26.46226724337076	0	0	0
41	1	1	16.752286945087032	-1.8095269226329662	26.902797172660755	0	0	0
42	1	1	-0.8376143472543504	-0.940529929289994	17.777492867832297	0	0	0
43	1	1	-1.6752286945087016	-1.4835451371464723	17.836962938542303	0	0	0
44	1	1	-2.5128430417630527	-1.7035501490749896	18.336962938542303	0	0	0
45	1	1	-3.350457389017404	-2.246565356931468	18.39643300925231	0	0	0
46	1	1	-4.188071736271755	-2.466570368859985	18.89643300925231	0	0	0
47	1	1	-5.025686083526106	-3.0095855767164634	18.955903079962315	0	0	0
48	1	1	-5.863300430780457	-3.2295905886449807	19.455903079962315	0	0	0
49	1	1	-6.700914778034808	-3.772605796501459	19.51537315067232	0	0	0
50	1	1	-7.538529125289159	-3.9926108084299763	20.01537315067232	0	0	0
51	1	1	-8.37614347254351	-4.535626016286455	20.074843221382327	0	0	0
52	1	1	-9.213757819797863	-4.755631028214972	20.574843221382327	0	0	0
53	1	1	-10.051372167052214	-5.29864623607145	20.634313292092333	0	0	0
54	1	1	-10.888986514306566	-5.518651247999967	21.134313292092333	0	0	0
55	1	1	-11.726600861560918	-6.061666455856446	21.19378336280234	0	0	0
56	1	1	-12.56421520881527	-6.281671467784963	21.69378336280234	0	0	0
57	1	1	-13.401829556069622	-6.824686675641441	21.753253433512345	0	0	0
58	1	1	-14.239443903323973	-7.044691687569959	22.253253433512345	0	0	0
59	1	1	-15.077058250578325	-7.587706895426437	22.31272350422235	0	0	0
60	1	1	-15.914672597832677	-7.807711907354954	22.81272350422235	0	0	0
61	1	1	-16.75228694508703	-8.350727115211432	22.872193574932357	0	0	0
62	1	1	0.25403990571999213	-1.3376143472543511	16.970885803039945	0	0	0
63	1	1	0.5080798114399843	-1.8212112161187433	16.133271455785593	0	0	0
64	1	1	0.7621197171599763	-2.788404953847528	16.133271455785593	0	0	0
65	1	1	1.0161596228799685	-3.2720018227119203	15.295657108531241	0	0	0
66	1	1	1.2701995285999605	-4.239195560440705	15.295657108531241	0	0	0
67	1	1	1.5242394343199526	-4.722792429305097	14.45804276127689	0	0	0
68	1	1	1.7782793400399446	-5.689986167033882	14.45804276127689	0	0	0
69	1	1	2.0323192457599366	-6.173583035898274	13.620428414022538	0	0	0
70	1	1	2.2863591514799286	-7.140776773627059	13.620428414022538	0	0	0
71	1	1	2.5403990571999207	-7.624373642491451	12.782814066768186	0	0	0
72	1	1	2.7944389629199127	-8.591567380220237	12.782814066768186	0	0	0
73	1	1	3.0484788686399047	-9.07516424908463	11.945199719513834	0	0	0
74	1	1	3.3025187743598967	-10.042357986813414	11.945199719513834	0	0	0
75	1	1	3.5565586800798887	-10.525954855677806	11.107585372259482	0	0	0
76	1	1	3.8105985857998808	-11.493148593406591	11.107585372259482	0	0	0
77	1	1	4.064638491519873	-11.976745462270983	10.26997102500513	0	0	0
78	1	1	4.318678397239865	-12.943939199999768	10.26997102500513	0	0	0
79	1	1	4.572718302959857	-13.42753606886416	9.432356677750779	0	0	0
80	1	1	4.826758208679849	-14.394729806592945	9.432356677750779	0	0	0
81	1	1	5.080798114399841	-14.878326675457338	8.594742330496427	0	0	0
82	1	1	-0.25403990571999213	0.3376143472543513	17.93807954076873	0	0	0
83	1	1	-0.5080798114399843	0.8212112161187435	18.77569388802308	0	0	0
84	1	1	-0.7621197171599763	1.7884049538475284	18.77569388802308	0	0	0
85	1	1	-1.0161596228799685	2.2720018227119207	19.613308235277433	0	0	0
86	1	1	-1.2701995285999605	3.239195560440706	19.613308235277433	0	0	0
87	1	1	-1.5242394343199526	3.7227924293050982	20.450922582531785	0	0	0
88	1	1	-1.7782793400399446	4.689986167033883	20.450922582531785	0	0	0
89	1	1	-2.0323192457599366	5.173583035898275	21.288536929786137	0	0	0
90	1	1	-2.2863591514799286	6.14077677362706	21.288536929786137	0	0	0
91	1	1	-2.5403990571999207	6.624373642491452	22.12615127704049	0	0	0
92	1	1	-2.7944389629199127	7.591567380220237	22.12615127704049	0	0	0
93	1	1	-3.0484788686399047	8.07516424908463	22.96376562429484	0	0	0
94	1	1	-3.3025187743598967	9.042357986813414	22.96376562429484	0	0	0
95	1	1	-3.5565586800798887	9.525954855677806	23.801379971549192	0	0	0
96	1	1	-3.8105985857998808	10.493148593406591	23.801379971549192	0	0	0
97	1	1	-4.064638491519873	10.976745462270983	24.638994318803544	0	0	0
98	1	1	-4.318678397239865	11.943939199999768	24.638994318803544	0	0	0
99	1	1	-4.572718302959857	12.42753606886416	25.476608666057896	0	0	0
100	1	1	-4.826758208679849	13.394729806592945	25.476608666057896	0	0	0
101	1	1	-5.080798114399841	13.878326675457338	26.314223013312247	0	0	0

Bonds

1	1	1	2
2	1	2	3
3	1	3	4
4	1	4	5
5	1	5	6
6	1	6	7
7	1	7	8
8	1	8	9
9	1	9	10
10	1	10	11
11	1	11	12
12	1	12	13
13	1	13	14
14	1	14	15
15	1	15	16
16	1	16	17
17	1	17	18
18	1	18	19
19	1	19	20
20	1	20	21
21	1	21	22
22	1	21	42
23	1	21	62
24	1	21	82
25	1	22	23
26	1	23	24
27	1	24	25
28	1	25	26
29	1	26	27
30	1	27	28
31	1	28	29
32	1	29	30
33	1	30	31
34	1	31	32
35	1	32	33
36	1	33	34
37	1	34	35
38	1	35	36
39	1	36	37
40	1	37	38
41	1	38	39
42	1	39	40
43	1	40	41
44	1	42	43
45	1	43	44
46	1	44	45
47	1	45	46
48	1	46	47
49	1	47	48
50	1	48	49
51	1	49	50
52	1	50	51
53	1	51	52
54	1	52	53
55	1	53	54
56	1	54	55
57	1	55	56
58	1	56	57
59	1	57	58
60	1	58	59
61	1	59	60
62	1	60	61
63	1	62	63
64	1	63	64
65	1	64	65
66	1	65	66
67	1	66	67
68	1	67	68
69	1	68	69
70	1	69	70
71	1	70	71
72	1	71	72
73	1	72	73
74	1	73	74
75	1	74	75
76	1	75	76
77	1	76	77
78	1	77	78
79	1	78	79
80	1	79	80
81	1	80	81
82	1	82	83
83	1	83	84
84	1	84	85
85	1	85	86
86	1	86	87
87	1	87	88
88	1	88	89
89	1	89	90
90	1	90	91
91	1	91	92
92	1	92	93
93	1	93	94
94	1	94	95
95	1	95	96
96	1	96	97
97	1	97	98
98	1	98	99
99	1	99	100
100	1	100	101

Angles

1	1	1	2	3
2	1	2	3	4
3	1	3	4	5
4	1	4	5	6
5	1	5	6	7
6	1	6	7	8
7	1	7	8	9
8	1	8	9	10
9	1	9	10	11
10	1	10	11	12
11	1	11	12	13
12	1	12	13	14
13	1	13	14	15
14	1	14	15	16
15	1	15	16	17
16	1	16	17	18
17	1	17	18	19
18	1	18	19	20
19	1	19	20	21
20	1	20	21	22
21	1	20	21	42
22	1	20	21	62
23	1	20	21	82
24	1	21	22	23
25	1	21	42	43
26	1	21	62	63
27	1	21	82	83
28	1	22	21	42
29	1	22	21	62
30	1	22	21	82
31	1	22	23	24
