0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+03	5.771855146157116678e+01
2.000000000000000000e+00	2.000000000000000000e+03	1.994783148739077916e+00
3.000000000000000000e+00	3.000000000000000000e+03	5.774651554449886248e+01
4.000000000000000000e+00	4.000000000000000000e+03	5.772225533044122869e+01
5.000000000000000000e+00	5.000000000000000000e+03	2.345149918191692162e+00
6.000000000000000000e+00	6.000000000000000000e+03	9.978182838688539391e+01
7.000000000000000000e+00	7.000000000000000000e+03	9.979049807650015680e+01
8.000000000000000000e+00	8.000000000000000000e+03	1.151108812012834051e+02
9.000000000000000000e+00	9.000000000000000000e+03	1.286215058968072924e+02
1.000000000000000000e+01	1.000000000000000000e+04	1.151256834428460820e+02
1.100000000000000000e+01	1.100000000000000000e+04	1.285762219131567576e+02
1.200000000000000000e+01	1.200000000000000000e+04	1.286354278814461054e+02
1.300000000000000000e+01	1.300000000000000000e+04	1.286127548959537990e+02
1.400000000000000000e+01	1.400000000000000000e+04	1.407658979190476884e+02
1.500000000000000000e+01	1.500000000000000000e+04	1.407760616816486561e+02
1.600000000000000000e+01	1.600000000000000000e+04	1.407331526809867057e+02
1.700000000000000000e+01	1.700000000000000000e+04	1.622390230147491081e+02
1.800000000000000000e+01	1.800000000000000000e+04	1.812486286895007481e+02
1.900000000000000000e+01	1.900000000000000000e+04	1.811777872811466636e+02
2.000000000000000000e+01	2.000000000000000000e+04	1.811377839482794343e+02
2.100000000000000000e+01	2.100000000000000000e+04	1.720443254600918692e+02
2.200000000000000000e+01	2.200000000000000000e+04	1.719798249791093383e+02
2.300000000000000000e+01	2.300000000000000000e+04	1.622911593772387846e+02
2.400000000000000000e+01	2.400000000000000000e+04	1.720368674055218321e+02
2.500000000000000000e+01	2.500000000000000000e+04	1.899289333490992533e+02
2.600000000000000000e+01	2.600000000000000000e+04	2.211057732126272128e+02
2.700000000000000000e+01	2.700000000000000000e+04	2.281558897908515462e+02
2.800000000000000000e+01	2.800000000000000000e+04	2.350209359167895116e+02
2.900000000000000000e+01	2.900000000000000000e+04	2.210977935419805362e+02
3.000000000000000000e+01	3.000000000000000000e+04	2.137066612016475915e+02
3.100000000000000000e+01	3.100000000000000000e+04	2.059265437658624762e+02
3.200000000000000000e+01	3.200000000000000000e+04	2.348786239856198677e+02
3.300000000000000000e+01	3.300000000000000000e+04	2.349322957654376296e+02
3.400000000000000000e+01	3.400000000000000000e+04	2.416161391518760979e+02
3.500000000000000000e+01	3.500000000000000000e+04	2.414644928001826543e+02
3.600000000000000000e+01	3.600000000000000000e+04	2.542459654108199345e+02
3.700000000000000000e+01	3.700000000000000000e+04	2.603762155185859797e+02
3.800000000000000000e+01	3.800000000000000000e+04	2.479315557424646670e+02
3.900000000000000000e+01	3.900000000000000000e+04	2.541104564076756276e+02
4.000000000000000000e+01	4.000000000000000000e+04	2.478995377543404857e+02
4.100000000000000000e+01	4.100000000000000000e+04	2.661937412006540740e+02
4.200000000000000000e+01	4.200000000000000000e+04	2.542607356954300144e+02
4.300000000000000000e+01	4.300000000000000000e+04	2.602704224681191931e+02
4.400000000000000000e+01	4.400000000000000000e+04	2.719161875336421872e+02
4.500000000000000000e+01	4.500000000000000000e+04	2.830893801859714358e+02
4.600000000000000000e+01	4.600000000000000000e+04	2.773828724267565917e+02
4.700000000000000000e+01	4.700000000000000000e+04	2.829505208915677485e+02
4.800000000000000000e+01	4.800000000000000000e+04	2.885805706505607873e+02
4.900000000000000000e+01	4.900000000000000000e+04	2.830903948313688829e+02
5.000000000000000000e+01	5.000000000000000000e+04	2.776218981404733768e+02
5.100000000000000000e+01	5.100000000000000000e+04	2.719611723033877411e+02
5.200000000000000000e+01	5.200000000000000000e+04	2.776330708053472449e+02
5.300000000000000000e+01	5.300000000000000000e+04	2.719047226797051167e+02
5.400000000000000000e+01	5.400000000000000000e+04	2.717815220904685134e+02
5.500000000000000000e+01	5.500000000000000000e+04	2.831635694682323674e+02
