0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+03	1.627786577799333445e+00
2.000000000000000000e+00	2.000000000000000000e+03	2.190044308196967382e+00
3.000000000000000000e+00	3.000000000000000000e+03	2.378859761562594599e+00
4.000000000000000000e+00	4.000000000000000000e+03	2.443231694341084115e+00
5.000000000000000000e+00	5.000000000000000000e+03	2.624251086573592850e+00
6.000000000000000000e+00	6.000000000000000000e+03	2.902581381093940038e+00
7.000000000000000000e+00	7.000000000000000000e+03	3.185392904560910843e+00
8.000000000000000000e+00	8.000000000000000000e+03	3.335993031565700040e+00
9.000000000000000000e+00	9.000000000000000000e+03	3.677482957186888779e+00
1.000000000000000000e+01	1.000000000000000000e+04	3.885938974601307550e+00
1.100000000000000000e+01	1.100000000000000000e+04	4.105905476971607015e+00
1.200000000000000000e+01	1.200000000000000000e+04	4.166573630303560094e+00
1.300000000000000000e+01	1.300000000000000000e+04	4.407194965549113164e+00
1.400000000000000000e+01	1.400000000000000000e+04	4.569652138705960098e+00
1.500000000000000000e+01	1.500000000000000000e+04	4.909609072420391129e+00
1.600000000000000000e+01	1.600000000000000000e+04	5.096167903408345801e+00
1.700000000000000000e+01	1.700000000000000000e+04	5.472466909297142301e+00
1.800000000000000000e+01	1.800000000000000000e+04	5.766786468883990047e+00
1.900000000000000000e+01	1.900000000000000000e+04	5.874409245946954350e+00
2.000000000000000000e+01	2.000000000000000000e+04	6.205581312395678673e+00
2.100000000000000000e+01	2.100000000000000000e+04	6.567747519645563692e+00
2.200000000000000000e+01	2.200000000000000000e+04	6.803869789616636687e+00
2.300000000000000000e+01	2.300000000000000000e+04	7.132983567222318300e+00
2.400000000000000000e+01	2.400000000000000000e+04	7.179829685354532920e+00
2.500000000000000000e+01	2.500000000000000000e+04	7.275004031226773193e+00
2.600000000000000000e+01	2.600000000000000000e+04	7.469118142736305366e+00
2.700000000000000000e+01	2.700000000000000000e+04	7.628898416093380597e+00
2.800000000000000000e+01	2.800000000000000000e+04	7.773122955811447632e+00
2.900000000000000000e+01	2.900000000000000000e+04	8.172214741920834413e+00
3.000000000000000000e+01	3.000000000000000000e+04	8.550744669495619732e+00
3.100000000000000000e+01	3.100000000000000000e+04	8.851703219545159484e+00
3.200000000000000000e+01	3.200000000000000000e+04	9.009995270510914978e+00
3.300000000000000000e+01	3.300000000000000000e+04	9.374688507814658678e+00
3.400000000000000000e+01	3.400000000000000000e+04	9.378437096999629574e+00
3.500000000000000000e+01	3.500000000000000000e+04	9.723263323877475273e+00
3.600000000000000000e+01	3.600000000000000000e+04	9.885748742941030898e+00
3.700000000000000000e+01	3.700000000000000000e+04	1.003980674715842625e+01
3.800000000000000000e+01	3.800000000000000000e+04	1.025382705180664900e+01
3.900000000000000000e+01	3.900000000000000000e+04	1.041354661815359428e+01
4.000000000000000000e+01	4.000000000000000000e+04	1.051923835796749707e+01
4.100000000000000000e+01	4.100000000000000000e+04	1.048450711503044097e+01
4.200000000000000000e+01	4.200000000000000000e+04	1.065407072433589875e+01
4.300000000000000000e+01	4.300000000000000000e+04	1.109585950598309978e+01
4.400000000000000000e+01	4.400000000000000000e+04	1.107841356978854819e+01
4.500000000000000000e+01	4.500000000000000000e+04	1.129557985375501339e+01
4.600000000000000000e+01	4.600000000000000000e+04	1.141909806752857826e+01
4.700000000000000000e+01	4.700000000000000000e+04	1.147739270333496719e+01
4.800000000000000000e+01	4.800000000000000000e+04	1.172728653176072555e+01
4.900000000000000000e+01	4.900000000000000000e+04	1.201233456914377840e+01
5.000000000000000000e+01	5.000000000000000000e+04	1.205501921203802596e+01
5.100000000000000000e+01	5.100000000000000000e+04	1.224749018037783799e+01
5.200000000000000000e+01	5.200000000000000000e+04	1.259275653123468253e+01
